measure,asset,curr,gran,high,rfc3339
crypto_price,ADA,EUR,Hour,1142.61,2021-01-19T09:00:00Z
crypto_price,ADA,EUR,Hour,1145.44,2021-01-19T10:00:00Z
crypto_price,ADA,EUR,Hour,1149.72,2021-01-19T11:00:00Z
crypto_price,ADA,EUR,Hour,1190.09,2021-01-19T12:00:00Z
crypto_price,ADA,EUR,Hour,1151.51,2021-01-19T13:00:00Z
crypto_price,ADA,EUR,Hour,1174.53,2021-01-19T14:00:00Z
crypto_price,ADA,EUR,Hour,1164.46,2021-01-19T15:00:00Z
crypto_price,ADA,EUR,Hour,1173.0,2021-01-19T16:00:00Z
crypto_price,ADA,EUR,Hour,1179.7,2021-01-19T17:00:00Z
crypto_price,ADA,EUR,Hour,1171.0,2021-01-19T18:00:00Z
crypto_price,ADA,EUR,Hour,1137.91,2021-01-19T19:00:00Z
crypto_price,ADA,EUR,Hour,1124.22,2021-01-19T20:00:00Z
crypto_price,ADA,EUR,Hour,1146.29,2021-01-19T21:00:00Z
crypto_price,ADA,EUR,Hour,1165.94,2021-01-19T22:00:00Z
crypto_price,ADA,EUR,Hour,1169.21,2021-01-19T23:00:00Z
crypto_price,ADA,EUR,Hour,1133.68,2021-01-20T00:00:00Z
crypto_price,ADA,EUR,Hour,1160.64,2021-01-20T01:00:00Z
crypto_price,ADA,EUR,Hour,1144.23,2021-01-20T02:00:00Z
crypto_price,ADA,EUR,Hour,1154.4,2021-01-20T03:00:00Z
crypto_price,ADA,EUR,Hour,1111.84,2021-01-20T04:00:00Z
crypto_price,ADA,EUR,Hour,1120.56,2021-01-20T05:00:00Z
crypto_price,ADA,EUR,Hour,1130.92,2021-01-20T06:00:00Z
crypto_price,ADA,EUR,Hour,1115.96,2021-01-20T07:00:00Z
crypto_price,ADA,EUR,Hour,1130.83,2021-01-20T08:00:00Z
crypto_price,ADA,EUR,Hour,1119.6,2021-01-20T09:00:00Z
crypto_price,ADA,EUR,Hour,1082.94,2021-01-20T10:00:00Z
crypto_price,ADA,EUR,Hour,1079.49,2021-01-20T11:00:00Z
crypto_price,ADA,EUR,Hour,1046.47,2021-01-20T12:00:00Z
crypto_price,ADA,EUR,Hour,1072.23,2021-01-20T13:00:00Z
crypto_price,ADA,EUR,Hour,1085.0,2021-01-20T14:00:00Z
crypto_price,ADA,EUR,Hour,1086.8,2021-01-20T15:00:00Z
crypto_price,ADA,EUR,Hour,1054.53,2021-01-20T16:00:00Z
crypto_price,ADA,EUR,Hour,1084.58,2021-01-20T17:00:00Z
crypto_price,ADA,EUR,Hour,1089.36,2021-01-20T18:00:00Z
crypto_price,ADA,EUR,Hour,1091.18,2021-01-20T19:00:00Z
crypto_price,ADA,EUR,Hour,1121.32,2021-01-20T20:00:00Z
crypto_price,ADA,EUR,Hour,1110.0,2021-01-20T21:00:00Z
crypto_price,ADA,EUR,Hour,1094.96,2021-01-20T22:00:00Z
crypto_price,ADA,EUR,Hour,1107.28,2021-01-20T23:00:00Z
crypto_price,ADA,EUR,Hour,1143.49,2021-01-21T00:00:00Z
crypto_price,ADA,EUR,Hour,1131.0,2021-01-21T01:00:00Z
crypto_price,ADA,EUR,Hour,1109.5,2021-01-21T02:00:00Z
crypto_price,ADA,EUR,Hour,1105.2,2021-01-21T03:00:00Z
crypto_price,ADA,EUR,Hour,1097.46,2021-01-21T04:00:00Z
crypto_price,ADA,EUR,Hour,1069.19,2021-01-21T05:00:00Z
crypto_price,ADA,EUR,Hour,1080.8,2021-01-21T06:00:00Z
crypto_price,ADA,EUR,Hour,1084.24,2021-01-21T07:00:00Z
crypto_price,ADA,EUR,Hour,1082.68,2021-01-21T08:00:00Z
crypto_price,ADA,EUR,Hour,1046.49,2021-01-21T09:00:00Z
crypto_price,ADA,EUR,Hour,1041.57,2021-01-21T10:00:00Z
crypto_price,ADA,EUR,Hour,1032.07,2021-01-21T11:00:00Z
crypto_price,ADA,EUR,Hour,1019.53,2021-01-21T12:00:00Z
crypto_price,ADA,EUR,Hour,1028.77,2021-01-21T13:00:00Z
crypto_price,ADA,EUR,Hour,1021.29,2021-01-21T14:00:00Z
crypto_price,ADA,EUR,Hour,992.52,2021-01-21T15:00:00Z
crypto_price,ADA,EUR,Hour,979.08,2021-01-21T16:00:00Z
crypto_price,ADA,EUR,Hour,970.4,2021-01-21T17:00:00Z
crypto_price,ADA,EUR,Hour,986.32,2021-01-21T18:00:00Z
crypto_price,ADA,EUR,Hour,981.56,2021-01-21T19:00:00Z
crypto_price,ADA,EUR,Hour,1015.49,2021-01-21T20:00:00Z
crypto_price,ADA,EUR,Hour,994.27,2021-01-21T21:00:00Z
crypto_price,ADA,EUR,Hour,966.09,2021-01-21T22:00:00Z
crypto_price,ADA,EUR,Hour,939.68,2021-01-21T23:00:00Z
crypto_price,ADA,EUR,Hour,919.16,2021-01-22T00:00:00Z
crypto_price,ADA,EUR,Hour,880.0,2021-01-22T01:00:00Z
crypto_price,ADA,EUR,Hour,933.44,2021-01-22T02:00:00Z
crypto_price,ADA,EUR,Hour,955.54,2021-01-22T03:00:00Z
crypto_price,ADA,EUR,Hour,954.32,2021-01-22T04:00:00Z
crypto_price,ADA,EUR,Hour,954.79,2021-01-22T05:00:00Z
crypto_price,ADA,EUR,Hour,970.76,2021-01-22T06:00:00Z
crypto_price,ADA,EUR,Hour,963.96,2021-01-22T07:00:00Z
crypto_price,ADA,EUR,Hour,943.0,2021-01-22T08:00:00Z
crypto_price,ADA,EUR,Hour,961.89,2021-01-22T09:00:00Z
crypto_price,ADA,EUR,Hour,966.83,2021-01-22T10:00:00Z
crypto_price,ADA,EUR,Hour,971.45,2021-01-22T11:00:00Z
crypto_price,ADA,EUR,Hour,990.78,2021-01-22T12:00:00Z
crypto_price,ADA,EUR,Hour,992.18,2021-01-22T13:00:00Z
crypto_price,ADA,EUR,Hour,1008.41,2021-01-22T14:00:00Z
crypto_price,ADA,EUR,Hour,1017.0,2021-01-22T15:00:00Z
crypto_price,ADA,EUR,Hour,1019.9,2021-01-22T16:00:00Z
crypto_price,ADA,EUR,Hour,1024.19,2021-01-22T17:00:00Z
crypto_price,ADA,EUR,Hour,1019.53,2021-01-22T18:00:00Z
crypto_price,ADA,EUR,Hour,1041.11,2021-01-22T19:00:00Z
crypto_price,ADA,EUR,Hour,1048.72,2021-01-22T20:00:00Z
crypto_price,ADA,EUR,Hour,1032.93,2021-01-22T21:00:00Z
crypto_price,ADA,EUR,Hour,1027.89,2021-01-22T22:00:00Z
crypto_price,ADA,EUR,Hour,1008.0,2021-01-22T23:00:00Z
crypto_price,ADA,EUR,Hour,1014.16,2021-01-23T00:00:00Z
crypto_price,ADA,EUR,Hour,1012.67,2021-01-23T01:00:00Z
crypto_price,ADA,EUR,Hour,1013.53,2021-01-23T02:00:00Z
crypto_price,ADA,EUR,Hour,1006.33,2021-01-23T03:00:00Z
crypto_price,ADA,EUR,Hour,1016.21,2021-01-23T04:00:00Z
crypto_price,ADA,EUR,Hour,1027.97,2021-01-23T05:00:00Z
crypto_price,ADA,EUR,Hour,1043.45,2021-01-23T06:00:00Z
crypto_price,ADA,EUR,Hour,1034.97,2021-01-23T07:00:00Z
crypto_price,ADA,EUR,Hour,1039.93,2021-01-23T08:00:00Z
crypto_price,ADA,EUR,Hour,1046.47,2021-01-23T09:00:00Z
crypto_price,ADA,EUR,Hour,1038.37,2021-01-23T10:00:00Z
crypto_price,ADA,EUR,Hour,1027.87,2021-01-23T11:00:00Z
crypto_price,ADA,EUR,Hour,1009.88,2021-01-23T12:00:00Z
crypto_price,ADA,EUR,Hour,1006.0,2021-01-23T13:00:00Z
crypto_price,ADA,EUR,Hour,1019.0,2021-01-23T14:00:00Z
crypto_price,ADA,EUR,Hour,1005.09,2021-01-23T15:00:00Z
crypto_price,ADA,EUR,Hour,1014.46,2021-01-23T16:00:00Z
crypto_price,ADA,EUR,Hour,1020.5,2021-01-23T17:00:00Z
crypto_price,ADA,EUR,Hour,1030.85,2021-01-23T18:00:00Z
crypto_price,ADA,EUR,Hour,1030.09,2021-01-23T19:00:00Z
crypto_price,ADA,EUR,Hour,1035.81,2021-01-23T20:00:00Z
crypto_price,ADA,EUR,Hour,1030.71,2021-01-23T21:00:00Z
crypto_price,ADA,EUR,Hour,1026.85,2021-01-23T22:00:00Z
crypto_price,ADA,EUR,Hour,1018.74,2021-01-23T23:00:00Z
crypto_price,ADA,EUR,Hour,1015.85,2021-01-24T00:00:00Z
crypto_price,ADA,EUR,Hour,1014.87,2021-01-24T01:00:00Z
crypto_price,ADA,EUR,Hour,1021.15,2021-01-24T02:00:00Z
crypto_price,ADA,EUR,Hour,1035.71,2021-01-24T03:00:00Z
crypto_price,ADA,EUR,Hour,1066.0,2021-01-24T04:00:00Z
crypto_price,ADA,EUR,Hour,1087.6,2021-01-24T05:00:00Z
crypto_price,ADA,EUR,Hour,1091.7,2021-01-24T06:00:00Z
crypto_price,ADA,EUR,Hour,1085.5,2021-01-24T07:00:00Z
crypto_price,ADA,EUR,Hour,1081.76,2021-01-24T08:00:00Z
crypto_price,ADA,EUR,Hour,1090.0,2021-01-24T09:00:00Z
crypto_price,ADA,EUR,Hour,1104.0,2021-01-24T10:00:00Z
crypto_price,ADA,EUR,Hour,1104.9,2021-01-24T11:00:00Z
crypto_price,ADA,EUR,Hour,1108.59,2021-01-24T12:00:00Z
crypto_price,ADA,EUR,Hour,1093.89,2021-01-24T13:00:00Z
crypto_price,ADA,EUR,Hour,1091.81,2021-01-24T14:00:00Z
crypto_price,ADA,EUR,Hour,1080.67,2021-01-24T15:00:00Z
crypto_price,ADA,EUR,Hour,1090.73,2021-01-24T16:00:00Z
crypto_price,ADA,EUR,Hour,1095.8,2021-01-24T17:00:00Z
crypto_price,ADA,EUR,Hour,1119.13,2021-01-24T18:00:00Z
crypto_price,ADA,EUR,Hour,1111.94,2021-01-24T19:00:00Z
crypto_price,ADA,EUR,Hour,1093.56,2021-01-24T20:00:00Z
crypto_price,ADA,EUR,Hour,1108.26,2021-01-24T21:00:00Z
crypto_price,ADA,EUR,Hour,1114.67,2021-01-24T22:00:00Z
crypto_price,ADA,EUR,Hour,1126.9,2021-01-24T23:00:00Z
crypto_price,ADA,EUR,Hour,1146.29,2021-01-25T00:00:00Z
crypto_price,ADA,EUR,Hour,1199.77,2021-01-25T01:00:00Z
crypto_price,ADA,EUR,Hour,1179.27,2021-01-25T02:00:00Z
crypto_price,ADA,EUR,Hour,1178.06,2021-01-25T03:00:00Z
crypto_price,ADA,EUR,Hour,1173.78,2021-01-25T04:00:00Z
crypto_price,ADA,EUR,Hour,1169.42,2021-01-25T05:00:00Z
crypto_price,ADA,EUR,Hour,1186.58,2021-01-25T06:00:00Z
crypto_price,ADA,EUR,Hour,1173.85,2021-01-25T07:00:00Z
crypto_price,ADA,EUR,Hour,1174.34,2021-01-25T08:00:00Z
crypto_price,ADA,EUR,Hour,1171.37,2021-01-25T09:00:00Z
crypto_price,ADA,EUR,Hour,1147.06,2021-01-25T10:00:00Z
crypto_price,ADA,EUR,Hour,1157.24,2021-01-25T11:00:00Z
crypto_price,ADA,EUR,Hour,1165.55,2021-01-25T12:00:00Z
crypto_price,ADA,EUR,Hour,1176.4,2021-01-25T13:00:00Z
crypto_price,ADA,EUR,Hour,1172.44,2021-01-25T14:00:00Z
crypto_price,ADA,EUR,Hour,1161.23,2021-01-25T15:00:00Z
crypto_price,ADA,EUR,Hour,1188.39,2021-01-25T16:00:00Z
crypto_price,ADA,EUR,Hour,1159.62,2021-01-25T17:00:00Z
crypto_price,ADA,EUR,Hour,1154.0,2021-01-25T18:00:00Z
crypto_price,ADA,EUR,Hour,1134.19,2021-01-25T19:00:00Z
crypto_price,ADA,EUR,Hour,1142.17,2021-01-25T20:00:00Z
crypto_price,ADA,EUR,Hour,1130.19,2021-01-25T21:00:00Z
crypto_price,ADA,EUR,Hour,1113.44,2021-01-25T22:00:00Z
crypto_price,ADA,EUR,Hour,1096.43,2021-01-25T23:00:00Z
crypto_price,ADA,EUR,Hour,1088.28,2021-01-26T00:00:00Z
crypto_price,ADA,EUR,Hour,1130.88,2021-01-26T01:00:00Z
crypto_price,ADA,EUR,Hour,1137.51,2021-01-26T02:00:00Z
crypto_price,ADA,EUR,Hour,1115.68,2021-01-26T03:00:00Z
crypto_price,ADA,EUR,Hour,1093.3,2021-01-26T04:00:00Z
crypto_price,ADA,EUR,Hour,1110.71,2021-01-26T05:00:00Z
crypto_price,ADA,EUR,Hour,1107.22,2021-01-26T06:00:00Z
crypto_price,ADA,EUR,Hour,1088.74,2021-01-26T07:00:00Z
crypto_price,ADA,EUR,Hour,1093.63,2021-01-26T08:00:00Z
crypto_price,ADA,EUR,Hour,1098.7,2021-01-26T09:00:00Z
crypto_price,ADA,EUR,Hour,1092.37,2021-01-26T10:00:00Z
crypto_price,ADA,EUR,Hour,1105.87,2021-01-26T11:00:00Z
crypto_price,ADA,EUR,Hour,1085.86,2021-01-26T12:00:00Z
crypto_price,ADA,EUR,Hour,1057.51,2021-01-26T13:00:00Z
crypto_price,ADA,EUR,Hour,1064.99,2021-01-26T14:00:00Z
crypto_price,ADA,EUR,Hour,1040.33,2021-01-26T15:00:00Z
crypto_price,ADA,EUR,Hour,1055.84,2021-01-26T16:00:00Z
crypto_price,ADA,EUR,Hour,1082.82,2021-01-26T17:00:00Z
crypto_price,ADA,EUR,Hour,1100.36,2021-01-26T18:00:00Z
crypto_price,ADA,EUR,Hour,1103.0,2021-01-26T19:00:00Z
crypto_price,ADA,EUR,Hour,1109.34,2021-01-26T20:00:00Z
crypto_price,ADA,EUR,Hour,1104.56,2021-01-26T21:00:00Z
crypto_price,ADA,EUR,Hour,1100.51,2021-01-26T22:00:00Z
crypto_price,ADA,EUR,Hour,1124.58,2021-01-26T23:00:00Z
crypto_price,ADA,EUR,Hour,1131.15,2021-01-27T00:00:00Z
crypto_price,ADA,EUR,Hour,1108.93,2021-01-27T01:00:00Z
crypto_price,ADA,EUR,Hour,1086.84,2021-01-27T02:00:00Z
crypto_price,ADA,EUR,Hour,1075.96,2021-01-27T03:00:00Z
crypto_price,ADA,EUR,Hour,1078.88,2021-01-27T04:00:00Z
crypto_price,ADA,EUR,Hour,1081.16,2021-01-27T05:00:00Z
crypto_price,ADA,EUR,Hour,1058.41,2021-01-27T06:00:00Z
crypto_price,ADA,EUR,Hour,1065.51,2021-01-27T07:00:00Z
crypto_price,ADA,EUR,Hour,1067.32,2021-01-27T08:00:00Z
crypto_price,ADA,EUR,Hour,1046.48,2021-01-27T09:00:00Z
crypto_price,ADA,EUR,Hour,1052.79,2021-01-27T10:00:00Z
crypto_price,ADA,EUR,Hour,1058.77,2021-01-27T11:00:00Z
crypto_price,ADA,EUR,Hour,1042.99,2021-01-27T12:00:00Z
crypto_price,ADA,EUR,Hour,1048.91,2021-01-27T13:00:00Z
crypto_price,ADA,EUR,Hour,1025.11,2021-01-27T14:00:00Z
crypto_price,ADA,EUR,Hour,1017.36,2021-01-27T15:00:00Z
crypto_price,ADA,EUR,Hour,1063.42,2021-01-27T16:00:00Z
crypto_price,ADA,EUR,Hour,1053.78,2021-01-27T17:00:00Z
crypto_price,ADA,EUR,Hour,1041.62,2021-01-27T18:00:00Z
crypto_price,ADA,EUR,Hour,1021.43,2021-01-27T19:00:00Z
crypto_price,ADA,EUR,Hour,1049.0,2021-01-27T20:00:00Z
crypto_price,ADA,EUR,Hour,1068.99,2021-01-27T21:00:00Z
crypto_price,ADA,EUR,Hour,1055.61,2021-01-27T22:00:00Z
crypto_price,ADA,EUR,Hour,1037.0,2021-01-27T23:00:00Z
crypto_price,ADA,EUR,Hour,1031.05,2021-01-28T00:00:00Z
crypto_price,ADA,EUR,Hour,1047.0,2021-01-28T01:00:00Z
crypto_price,ADA,EUR,Hour,1051.92,2021-01-28T02:00:00Z
crypto_price,ADA,EUR,Hour,1055.16,2021-01-28T03:00:00Z
crypto_price,ADA,EUR,Hour,1070.36,2021-01-28T04:00:00Z
crypto_price,ADA,EUR,Hour,1065.57,2021-01-28T05:00:00Z
crypto_price,ADA,EUR,Hour,1079.2,2021-01-28T06:00:00Z
crypto_price,ADA,EUR,Hour,1081.23,2021-01-28T07:00:00Z
crypto_price,ADA,EUR,Hour,1066.55,2021-01-28T08:00:00Z
crypto_price,ADA,EUR,Hour,1059.0,2021-01-28T09:00:00Z
crypto_price,ADA,EUR,Hour,1080.0,2021-01-28T10:00:00Z
crypto_price,ADA,EUR,Hour,1079.55,2021-01-28T11:00:00Z
crypto_price,ADA,EUR,Hour,1079.2,2021-01-28T12:00:00Z
crypto_price,ADA,EUR,Hour,1093.8,2021-01-28T13:00:00Z
crypto_price,ADA,EUR,Hour,1109.27,2021-01-28T14:00:00Z
crypto_price,ADA,EUR,Hour,1114.89,2021-01-28T15:00:00Z
crypto_price,ADA,EUR,Hour,1118.7,2021-01-28T16:00:00Z
crypto_price,ADA,EUR,Hour,1117.76,2021-01-28T17:00:00Z
crypto_price,ADA,EUR,Hour,1106.89,2021-01-28T18:00:00Z
crypto_price,ADA,EUR,Hour,1107.67,2021-01-28T19:00:00Z
crypto_price,ADA,EUR,Hour,1102.99,2021-01-28T20:00:00Z
crypto_price,ADA,EUR,Hour,1103.3,2021-01-28T21:00:00Z
crypto_price,ADA,EUR,Hour,1117.29,2021-01-28T22:00:00Z
crypto_price,ADA,EUR,Hour,1116.68,2021-01-28T23:00:00Z
crypto_price,ADA,EUR,Hour,1100.21,2021-01-29T00:00:00Z
crypto_price,ADA,EUR,Hour,1130.69,2021-01-29T01:00:00Z
crypto_price,ADA,EUR,Hour,1112.36,2021-01-29T02:00:00Z
crypto_price,ADA,EUR,Hour,1109.64,2021-01-29T03:00:00Z
crypto_price,ADA,EUR,Hour,1095.39,2021-01-29T04:00:00Z
crypto_price,ADA,EUR,Hour,1079.62,2021-01-29T05:00:00Z
crypto_price,ADA,EUR,Hour,1077.51,2021-01-29T06:00:00Z
crypto_price,ADA,EUR,Hour,1077.55,2021-01-29T07:00:00Z
crypto_price,ADA,EUR,Hour,1090.08,2021-01-29T08:00:00Z
crypto_price,ADA,EUR,Hour,1150.0,2021-01-29T09:00:00Z
crypto_price,ADA,EUR,Hour,1138.39,2021-01-29T10:00:00Z
crypto_price,ADA,EUR,Hour,1146.15,2021-01-29T11:00:00Z
crypto_price,ADA,EUR,Hour,1174.0,2021-01-29T12:00:00Z
crypto_price,ADA,EUR,Hour,1172.87,2021-01-29T13:00:00Z
crypto_price,ADA,EUR,Hour,1180.06,2021-01-29T14:00:00Z
crypto_price,ADA,EUR,Hour,1154.99,2021-01-29T15:00:00Z
crypto_price,ADA,EUR,Hour,1161.32,2021-01-29T16:00:00Z
crypto_price,ADA,EUR,Hour,1141.09,2021-01-29T17:00:00Z
crypto_price,ADA,EUR,Hour,1134.55,2021-01-29T18:00:00Z
crypto_price,ADA,EUR,Hour,1115.67,2021-01-29T19:00:00Z
crypto_price,ADA,EUR,Hour,1113.29,2021-01-29T20:00:00Z
crypto_price,ADA,EUR,Hour,1115.13,2021-01-29T21:00:00Z
crypto_price,ADA,EUR,Hour,1133.49,2021-01-29T22:00:00Z
crypto_price,ADA,EUR,Hour,1153.12,2021-01-29T23:00:00Z
crypto_price,ADA,EUR,Hour,1142.47,2021-01-30T00:00:00Z
crypto_price,ADA,EUR,Hour,1131.73,2021-01-30T01:00:00Z
crypto_price,ADA,EUR,Hour,1130.75,2021-01-30T02:00:00Z
crypto_price,ADA,EUR,Hour,1116.07,2021-01-30T03:00:00Z
crypto_price,ADA,EUR,Hour,1110.96,2021-01-30T04:00:00Z
crypto_price,ADA,EUR,Hour,1111.86,2021-01-30T05:00:00Z
crypto_price,ADA,EUR,Hour,1107.26,2021-01-30T06:00:00Z
crypto_price,ADA,EUR,Hour,1113.76,2021-01-30T07:00:00Z
crypto_price,ADA,EUR,Hour,1114.03,2021-01-30T08:00:00Z
crypto_price,ADA,EUR,Hour,1110.45,2021-01-30T09:00:00Z
crypto_price,ADA,EUR,Hour,1112.38,2021-01-30T10:00:00Z
crypto_price,ADA,EUR,Hour,1118.0,2021-01-30T11:00:00Z
crypto_price,ADA,EUR,Hour,1107.2,2021-01-30T12:00:00Z
crypto_price,ADA,EUR,Hour,1106.66,2021-01-30T13:00:00Z
crypto_price,ADA,EUR,Hour,1135.67,2021-01-30T14:00:00Z
crypto_price,ADA,EUR,Hour,1132.12,2021-01-30T15:00:00Z
crypto_price,ADA,EUR,Hour,1135.3,2021-01-30T16:00:00Z
crypto_price,ADA,EUR,Hour,1124.0,2021-01-30T17:00:00Z
crypto_price,ADA,EUR,Hour,1131.64,2021-01-30T18:00:00Z
crypto_price,ADA,EUR,Hour,1136.35,2021-01-30T19:00:00Z
crypto_price,ADA,EUR,Hour,1133.16,2021-01-30T20:00:00Z
crypto_price,ADA,EUR,Hour,1137.89,2021-01-30T21:00:00Z
crypto_price,ADA,EUR,Hour,1141.96,2021-01-30T22:00:00Z
crypto_price,ADA,EUR,Hour,1144.91,2021-01-30T23:00:00Z
crypto_price,ADA,EUR,Hour,1138.47,2021-01-31T00:00:00Z
crypto_price,ADA,EUR,Hour,1128.44,2021-01-31T01:00:00Z
crypto_price,ADA,EUR,Hour,1132.99,2021-01-31T02:00:00Z
crypto_price,ADA,EUR,Hour,1121.71,2021-01-31T03:00:00Z
crypto_price,ADA,EUR,Hour,1120.01,2021-01-31T04:00:00Z
crypto_price,ADA,EUR,Hour,1123.73,2021-01-31T05:00:00Z
crypto_price,ADA,EUR,Hour,1114.76,2021-01-31T06:00:00Z
crypto_price,ADA,EUR,Hour,1114.09,2021-01-31T07:00:00Z
crypto_price,ADA,EUR,Hour,1112.71,2021-01-31T08:00:00Z
crypto_price,ADA,EUR,Hour,1114.43,2021-01-31T09:00:00Z
crypto_price,ADA,EUR,Hour,1108.26,2021-01-31T10:00:00Z
crypto_price,ADA,EUR,Hour,1118.86,2021-01-31T11:00:00Z
crypto_price,ADA,EUR,Hour,1119.85,2021-01-31T12:00:00Z
crypto_price,ADA,EUR,Hour,1124.8,2021-01-31T13:00:00Z
crypto_price,ADA,EUR,Hour,1115.27,2021-01-31T14:00:00Z
crypto_price,ADA,EUR,Hour,1104.56,2021-01-31T15:00:00Z
crypto_price,ADA,EUR,Hour,1087.05,2021-01-31T16:00:00Z
crypto_price,ADA,EUR,Hour,1089.81,2021-01-31T17:00:00Z
crypto_price,ADA,EUR,Hour,1068.08,2021-01-31T18:00:00Z
crypto_price,ADA,EUR,Hour,1070.29,2021-01-31T19:00:00Z
crypto_price,ADA,EUR,Hour,1080.25,2021-01-31T20:00:00Z
crypto_price,ADA,EUR,Hour,1085.21,2021-01-31T21:00:00Z
crypto_price,ADA,EUR,Hour,1074.38,2021-01-31T22:00:00Z
crypto_price,ADA,EUR,Hour,1085.06,2021-01-31T23:00:00Z
crypto_price,ADA,EUR,Hour,1085.46,2021-02-01T00:00:00Z
crypto_price,ADA,EUR,Hour,1060.37,2021-02-01T01:00:00Z
crypto_price,ADA,EUR,Hour,1089.84,2021-02-01T02:00:00Z
crypto_price,ADA,EUR,Hour,1090.68,2021-02-01T03:00:00Z
crypto_price,ADA,EUR,Hour,1088.59,2021-02-01T04:00:00Z
crypto_price,ADA,EUR,Hour,1086.89,2021-02-01T05:00:00Z
crypto_price,ADA,EUR,Hour,1092.15,2021-02-01T06:00:00Z
crypto_price,ADA,EUR,Hour,1083.41,2021-02-01T07:00:00Z
crypto_price,ADA,EUR,Hour,1089.48,2021-02-01T08:00:00Z
crypto_price,ADA,EUR,Hour,1105.0,2021-02-01T09:00:00Z
crypto_price,ADA,EUR,Hour,1100.88,2021-02-01T10:00:00Z
crypto_price,ADA,EUR,Hour,1098.2,2021-02-01T11:00:00Z
crypto_price,ADA,EUR,Hour,1113.7,2021-02-01T12:00:00Z
crypto_price,ADA,EUR,Hour,1104.87,2021-02-01T13:00:00Z
crypto_price,ADA,EUR,Hour,1096.4,2021-02-01T14:00:00Z
crypto_price,ADA,EUR,Hour,1089.28,2021-02-01T15:00:00Z
crypto_price,ADA,EUR,Hour,1081.64,2021-02-01T16:00:00Z
crypto_price,ADA,EUR,Hour,1086.61,2021-02-01T17:00:00Z
crypto_price,ADA,EUR,Hour,1095.91,2021-02-01T18:00:00Z
crypto_price,ADA,EUR,Hour,1100.79,2021-02-01T19:00:00Z
crypto_price,ADA,EUR,Hour,1107.49,2021-02-01T20:00:00Z
crypto_price,ADA,EUR,Hour,1109.87,2021-02-01T21:00:00Z
crypto_price,ADA,EUR,Hour,1120.5,2021-02-01T22:00:00Z
crypto_price,ADA,EUR,Hour,1129.95,2021-02-01T23:00:00Z
crypto_price,ADA,EUR,Hour,1142.2,2021-02-02T00:00:00Z
crypto_price,ADA,EUR,Hour,1144.2,2021-02-02T01:00:00Z
crypto_price,ADA,EUR,Hour,1145.8,2021-02-02T02:00:00Z
crypto_price,ADA,EUR,Hour,1138.82,2021-02-02T03:00:00Z
crypto_price,ADA,EUR,Hour,1136.83,2021-02-02T04:00:00Z
crypto_price,ADA,EUR,Hour,1146.8,2021-02-02T05:00:00Z
crypto_price,ADA,EUR,Hour,1154.39,2021-02-02T06:00:00Z
crypto_price,ADA,EUR,Hour,1168.41,2021-02-02T07:00:00Z
crypto_price,ADA,EUR,Hour,1178.23,2021-02-02T08:00:00Z
crypto_price,ADA,EUR,Hour,1205.99,2021-02-02T09:00:00Z
crypto_price,ADA,EUR,Hour,1192.09,2021-02-02T10:00:00Z
crypto_price,ADA,EUR,Hour,1199.0,2021-02-02T11:00:00Z
crypto_price,ADA,EUR,Hour,1180.55,2021-02-02T12:00:00Z
crypto_price,ADA,EUR,Hour,1185.17,2021-02-02T13:00:00Z
crypto_price,ADA,EUR,Hour,1186.61,2021-02-02T14:00:00Z
crypto_price,ADA,EUR,Hour,1193.63,2021-02-02T15:00:00Z
crypto_price,ADA,EUR,Hour,1195.87,2021-02-02T16:00:00Z
crypto_price,ADA,EUR,Hour,1249.1,2021-02-02T17:00:00Z
crypto_price,ADA,EUR,Hour,1231.21,2021-02-02T18:00:00Z
crypto_price,ADA,EUR,Hour,1243.99,2021-02-02T19:00:00Z
crypto_price,ADA,EUR,Hour,1267.3,2021-02-02T20:00:00Z
crypto_price,ADA,EUR,Hour,1279.4,2021-02-02T21:00:00Z
crypto_price,ADA,EUR,Hour,1264.59,2021-02-02T22:00:00Z
crypto_price,ADA,EUR,Hour,1277.31,2021-02-02T23:00:00Z
crypto_price,ADA,EUR,Hour,1262.87,2021-02-03T00:00:00Z
crypto_price,ADA,EUR,Hour,1262.29,2021-02-03T01:00:00Z
crypto_price,ADA,EUR,Hour,1261.38,2021-02-03T02:00:00Z
crypto_price,ADA,EUR,Hour,1273.21,2021-02-03T03:00:00Z
crypto_price,ADA,EUR,Hour,1282.43,2021-02-03T04:00:00Z
crypto_price,ADA,EUR,Hour,1292.43,2021-02-03T05:00:00Z
crypto_price,ADA,EUR,Hour,1285.45,2021-02-03T06:00:00Z
crypto_price,ADA,EUR,Hour,1304.46,2021-02-03T07:00:00Z
crypto_price,ADA,EUR,Hour,1290.55,2021-02-03T08:00:00Z
crypto_price,ADA,EUR,Hour,1274.68,2021-02-03T09:00:00Z
crypto_price,ADA,EUR,Hour,1275.03,2021-02-03T10:00:00Z
crypto_price,ADA,EUR,Hour,1294.79,2021-02-03T11:00:00Z
crypto_price,ADA,EUR,Hour,1282.61,2021-02-03T12:00:00Z
crypto_price,ADA,EUR,Hour,1284.77,2021-02-03T13:00:00Z
crypto_price,ADA,EUR,Hour,1297.29,2021-02-03T14:00:00Z
crypto_price,ADA,EUR,Hour,1297.2,2021-02-03T15:00:00Z
crypto_price,ADA,EUR,Hour,1338.71,2021-02-03T16:00:00Z
